-2.7609e-18,-0.010882,1.4909e-16,-1.7256e-17,0.00027392,1.7256e-17,4.4865e-17
-8.2827e-19,-1.4842e-16,-0.010882,2.2087e-17,-1.6565e-16,-0.00027392,-2.7609e-17
-0.012832,0,0,-0.63896,0,2.2204e-14,0.012832
1.7256e-18,0.0093505,-1.4909e-16,2.0362e-17,0.0031527,2.7609e-17,-1.2769e-16
-2.2087e-18,1.4852e-16,0.0093505,-5.5218e-18,-5.5218e-17,-0.0031527,5.5218e-17
-0.00013891,0,0,0.0005638,-1.7347e-16,0,0.00013891
